id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
4824_CCE1706_MZmine3_SIRIUS_1_34446	C28H48NO7P	[M + Na]+	Fatty acids	0.9946398138999939	Glycerophospholipids	0.9992990493774414	Glycerophosphocholines	0.8670200705528259	1-acyl-sn-glycero-3-phosphocholines	0.9636331796646118	Lysophosphatidylcholines	0.9083071351051331	Glycerophosphocholines	0.9938229322433472	Glycerophospholipids	0.9980315566062927	Lipids and lipid-like molecules	0.998005211353302	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4632_CCE1706_MZmine3_SIRIUS_1_33638	C26H46NO7P	[M + Na]+	Fatty acids	0.9945390820503235	Glycerophospholipids	0.9989752769470215	Glycerophosphocholines	0.8800243139266968	1-acyl-sn-glycero-3-phosphocholines	0.9685776829719543	Lysophosphatidylcholines	0.9346687197685242	Glycerophosphocholines	0.9745385050773621	Glycerophospholipids	0.9968568086624146	Lipids and lipid-like molecules	0.9986357092857361	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5697_CCE1706_MZmine3_SIRIUS_1_38373	C19H34O3	[M + H]+	Fatty acids	0.9904078841209412	Octadecanoids	0.6007920503616333	Other Octadecanoids	0.5989052057266235	Long-chain fatty acids	0.590742826461792	Long-chain fatty acids	0.590742826461792	Fatty acids and conjugates	0.9711909890174866	Fatty Acyls	0.9990406632423401	Lipids and lipid-like molecules	0.997379720211029	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5257_CCE1706_MZmine3_SIRIUS_1_36466	C44H58O6	[M - H2O + H]+	Terpenoids	0.9823832511901855	Carotenoids (C40)	0.8574432134628296	Carotenoids (C40, Î²-Î²)	0.9536591172218323	Triterpenoids	0.5654852986335754			Triterpenoids	0.5654852986335754	Prenol lipids	0.839184582233429	Lipids and lipid-like molecules	0.9877967238426208	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5907_CCE1706_MZmine3_SIRIUS_1_39115	C31H58N4O6	[M + H3N + H]+	Amino acids and Peptides	0.6324962377548218	Oligopeptides	0.4547364115715027	Cyclic peptides	0.22355805337429047	Alpha amino acids and derivatives	0.9775261878967285	Amino acids and derivatives	0.9732303619384766	Amino acids, peptides, and analogues	0.9827308058738708	Carboxylic acids and derivatives	0.9855116605758667	Organic acids and derivatives	0.9923611283302307	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5698_CCE1706_MZmine3_SIRIUS_1_38381	C33H60O10	[M + Na]+	Polyketides	0.37755507230758667	Linear polyketides	0.6516337394714355	Open-chain polyketides	0.749829888343811	Prenol lipids	0.6124848127365112					Prenol lipids	0.6124848127365112	Lipids and lipid-like molecules	0.8884382247924805	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6149_CCE1706_MZmine3_SIRIUS_1_39868	C38H57NO2	[M + K]+	Terpenoids	0.9568229913711548	Steroids	0.24848031997680664	Steroidal alkaloids	0.081730917096138	Delta-5-steroids	0.8515267372131348			Delta-5-steroids	0.8515267372131348	Steroids and steroid derivatives	0.8657320737838745	Lipids and lipid-like molecules	0.9963812828063965	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Carbonyl compounds; Delta-5-steroids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5485_CCE1706_MZmine3_SIRIUS_1_37585	C25H32N2O	[M + H]+	Terpenoids	0.7880696058273315	Lysine alkaloids	0.6101598143577576	Piperidine alkaloids	0.2725517153739929	Benzenoids	0.992244303226471							Benzenoids	0.992244303226471	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
6355_CCE1706_MZmine3_SIRIUS_1_40620	C32H36O8	[M + H]+	Shikimates and Phenylpropanoids	0.7153329849243164	Triterpenoids	0.6183534860610962	Limonoids	0.389998197555542	Limonoids	0.6118229627609253	Limonoids	0.6118229627609253	Triterpenoids	0.5448595285415649	Prenol lipids	0.48401615023612976	Lipids and lipid-like molecules	0.4010530412197113	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Ketones; Benzopyrans; Alkyl aryl ethers; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Triterpenoids; Carbonyl compounds; Limonoids; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities
5054_CCE1706_MZmine3_SIRIUS_1_35506	C37H61N5O8	[M + H]+	Amino acids and Peptides	0.9892114400863647	Oligopeptides	0.9489359259605408	Cyclic peptides	0.7984873056411743	N-acyl-alpha amino acids and derivatives	0.6269355416297913	Amino acids and derivatives	0.997584342956543	Amino acids, peptides, and analogues	0.9990212917327881	Carboxylic acids and derivatives	0.9995658993721008	Organic acids and derivatives	0.9999182224273682	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5486_CCE1706_MZmine3_SIRIUS_1_37588	C25H52NO7P	[M + H]+	Fatty acids	0.9974753260612488	Glycerophospholipids	0.9998855590820312	Glycerophosphocholines	0.9983571171760559	1-acyl-sn-glycero-3-phosphocholines	0.9272665977478027	Lysophosphatidylcholines	0.8865871429443359	Glycerophosphocholines	0.9977105855941772	Glycerophospholipids	0.9993985891342163	Lipids and lipid-like molecules	0.9980937838554382	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4634_CCE1706_MZmine3_SIRIUS_1_33642	C23H36O12	[M + Na]+	Terpenoids	0.8350005745887756	Monoterpenoids	0.4444372057914734	Acyclic monoterpenoids	0.3950214684009552	Disaccharides	0.6812974214553833	Disaccharides	0.6812974214553833	Carbohydrates and carbohydrate conjugates	0.9996042847633362	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5909_CCE1706_MZmine3_SIRIUS_1_39121	C49H67N3O7	[M + H]+	Polyketides	0.9805634021759033	Oligopeptides	0.9091356992721558	Depsipeptides	0.9012645483016968	Cyclic depsipeptides	0.8663786053657532	Cyclic depsipeptides	0.8663786053657532	Depsipeptides	0.7953048944473267	Peptidomimetics	0.803987979888916	Organic acids and derivatives	0.999995231628418	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alkyl aryl ethers; Anisoles; Macrolides and analogues; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
6357_CCE1706_MZmine3_SIRIUS_1_40624	C46H65N3O3	[M + H]+	Alkaloids	0.7028070092201233	Steroids	0.19432900846004486	Steroidal alkaloids	0.10772497206926346	Steroids and steroid derivatives	0.5695465803146362					Steroids and steroid derivatives	0.5695465803146362	Lipids and lipid-like molecules	0.8415601849555969	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Pyrimidines and pyrimidine derivatives; Steroids and steroid derivatives; Organonitrogen compounds; Organooxygen compounds; Diazines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4829_CCE1706_MZmine3_SIRIUS_1_34466	C26H46N2O	[M + H]+	Fatty acids	0.885906994342804	Fatty amides	0.724868655204773	N-acyl amines	0.34490737318992615	Amino acids and derivatives	0.6224101781845093	Amino acids and derivatives	0.6224101781845093	Amino acids, peptides, and analogues	0.6544182300567627	Carboxylic acids and derivatives	0.9347687363624573	Organic acids and derivatives	0.9568657875061035	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5910_CCE1706_MZmine3_SIRIUS_1_39122	C18H37O6P	[M - H2O + H]+	Fatty acids	0.9998326301574707	Glycerophospholipids	0.9890990257263184	Glycerophosphates	0.913340151309967	1-acylglycerol-3-phosphates	0.8175093531608582	Monoacylglycerophosphates	0.9696733355522156	Glycerophosphates	0.9891071915626526	Glycerophospholipids	0.9886964559555054	Lipids and lipid-like molecules	0.9990379810333252	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Lysophosphatidic acids; Secondary alcohols; Monoacylglycerophosphates; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
5700_CCE1706_MZmine3_SIRIUS_1_38388	C21H44O10P2	[M + H]+	Fatty acids	0.9997569918632507	Glycerophospholipids	0.9999722242355347	Glycerophosphates	0.5426469445228577	1-acylglycerol-3-phosphates	0.5498877763748169	Monoacylglycerophosphates	0.24635104835033417	Glycerophosphates	0.9716706871986389	Glycerophospholipids	0.9999346733093262	Lipids and lipid-like molecules	0.9999233484268188	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; 1-acylglycerol-3-phosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
6358_CCE1706_MZmine3_SIRIUS_1_40625	C8H12N4O2	[M - H2O + H]+	Amino acids and Peptides	0.6047272086143494	Small peptides	0.6362685561180115	Aminoacids	0.6778512001037598	Amino acids	0.5069321990013123	Amino acids and derivatives	0.6415256857872009	Amino acids, peptides, and analogues	0.6524417400360107	Carboxylic acids and derivatives	0.9544839262962341	Organic acids and derivatives	0.9754533171653748	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
